Date,Open,High,Low,Close,Adj Close,Volume,Return
2001-05-17,129,130.080002,128.559998,129.149994,88.308426,11824600,0.001549308
2001-05-18,129.089996,129.740005,128.100006,129.740005,88.711899,6683100,0.004558501
2001-05-21,129.839996,131.839996,129.149994,131.649994,90.017899,11531500,0.014614499
2001-05-22,131.830002,132.089996,131.070007,131.479996,89.901634,8342700,-0.001292411
2001-05-23,131.050003,131.050003,129.25,129.25,88.376823,12330800,-0.017106365
2001-05-24,129.470001,130,128.550003,129.630005,88.636665,7902800,0.002935846
2001-05-25,129.649994,129.699997,127.900002,128.100006,87.590508,7425000,-0.011872962
2001-05-29,128.220001,128.350006,126.900002,127.080002,86.893044,9003900,-0.007994653
2001-05-30,126.589996,127.089996,125,125.300003,85.675964,10041800,-0.014105664
2001-05-31,125.43,126.760002,125.260002,125.949997,86.120422,9874200,0.005174253
2001-06-01,126.199997,127.099998,125.120003,126.730003,86.65374,8848300,0.006173605
2001-06-04,126.800003,127.43,126.080002,127.339996,87.070824,5623500,0.004801679
2001-06-05,127.489998,129.229996,127.269997,128.800003,88.069099,9115400,0.011399866
2001-06-06,128.830002,128.830002,127.360001,127.730003,87.337547,12064900,-0.00834126
2001-06-07,127.050003,128.350006,127,128.190002,87.652023,7355300,0.00359423
2001-06-08,127.699997,127.870003,126.139999,127,86.838356,8170600,-0.009326278
2001-06-11,126.709999,126.989998,125.410004,126.099998,86.222969,7012200,-0.00711181
2001-06-12,124.860001,126.739998,124.040001,125.879997,86.07254,9364400,-0.001746175
2001-06-13,126.169998,126.580002,124.650002,124.800003,85.334084,7629400,-0.008616476
2001-06-14,124.18,124.300003,121.75,122,83.419525,12603000,-0.022691558
2001-06-15,120.910004,122.400002,120.400002,121.849998,83.553879,16821100,0.001609287
2001-06-18,121.650002,122.440002,120.910004,121.260002,83.14933,11368300,-0.004853533
2001-06-19,122.379997,122.889999,120.889999,121.790001,83.512772,7732300,0.00436143
2001-06-20,121.190002,122.860001,121.099998,122.43,83.951622,8787200,0.005241126
2001-06-21,122.220001,124.309998,122.150002,123.82,84.90477,12259100,0.011289571
2001-06-22,123.489998,123.589996,122.160004,122.849998,84.239601,12212000,-0.007865144
2001-06-25,123.279999,123.440002,121.5,121.720001,83.464752,8406800,-0.00924072
2001-06-26,120.900002,122.389999,120.57,121.550003,83.348206,8005800,-0.001397326
2001-06-27,121.599998,122.239998,120.910004,121.480003,83.300217,10105100,-0.000575931
2001-06-28,122,123.940002,121.93,122.150002,83.759636,10269300,0.005500067
2001-06-29,122.800003,124.010002,122.260002,122.599998,84.068184,9824200,0.003676963
2001-07-02,122.800003,124.32,122.620003,124.129997,85.117348,8522200,0.012402685
2001-07-03,123.980003,124.099998,123.050003,124.099998,85.096764,3303100,-0.00024186
2001-07-05,123.07,123.650002,121.660004,121.68,83.437347,5517900,-0.019692994
2001-07-06,121.309998,121.489998,119.050003,119.050003,81.633919,11665900,-0.021851165
2001-07-09,119.489998,120.540001,119.199997,119.699997,82.079643,8339300,0.005445182
2001-07-10,120.290001,120.639999,118.209999,118.260002,81.092239,8630700,-0.012102772
2001-07-11,118.099998,118.889999,117.089996,118.379997,81.174522,15328600,0.00101417
2001-07-12,119.5,121.470001,119.309998,121.190002,83.101349,12002800,0.023459506
2001-07-13,120.839996,122.32,120.620003,122.239998,83.821327,10433800,0.008626539
2001-07-16,121.769997,122.279999,120.290001,120.709999,82.772217,6915300,-0.012595012
2001-07-17,120.199997,121.949997,119.830002,121.839996,83.547089,7469800,0.009317951
2001-07-18,120.559998,121.639999,120.059998,121.010002,82.977928,7709300,-0.006835768
2001-07-19,122.18,122.980003,120.760002,122.07,83.704781,10082900,0.008721452
2001-07-20,121.150002,121.940002,120.919998,121.339996,83.204224,6705800,-0.005997981
2001-07-23,121.800003,121.879997,118.949997,118.949997,81.565338,8065200,-0.019893723
2001-07-24,119,119.199997,116.75,117.800003,80.776764,12269000,-0.009715042
2001-07-25,117.919998,119.480003,117.459999,119.099998,81.668205,12088500,0.010975409
2001-07-26,119.059998,120.849998,118.559998,120.349998,82.52536,12898200,0.010440882
2001-07-27,120.830002,121.349998,119.910004,120.809998,82.840767,8478800,0.003814655
2001-07-30,121.190002,121.349998,120.300003,120.849998,82.86821,8547700,0.000331219
2001-07-31,121,122.68,120.800003,121.349998,83.211021,11918100,0.004128288
2001-08-01,121.970001,122.699997,121.550003,122.110001,83.732201,11940800,0.00624382
2001-08-02,123.230003,123.25,121.889999,122.610001,84.075035,11070100,0.004086051
2001-08-03,122.360001,122.360001,120.900002,121.940002,83.615623,10816300,-0.005479293
2001-08-06,121.349998,121.510002,120.099998,120.300003,82.491074,8550100,-0.013540287
2001-08-07,120.269997,121.199997,119.910004,120.769997,82.813347,8865100,0.003899151
2001-08-08,120.120003,121.160004,118.43,118.529999,81.277359,15183800,-0.018721753
2001-08-09,118.699997,118.970001,117.860001,118.879997,81.517326,14118500,0.002948096
2001-08-10,118.800003,119.839996,117.339996,119.290001,81.798492,11173300,0.003443222
2001-08-13,119.599998,119.849998,118.809998,119.32,81.819084,7431600,0.000251709
2001-08-14,120.139999,120.349998,118.800003,119.269997,81.78476,13178100,-0.000419599
2001-08-15,119.230003,119.610001,118.080002,118.239998,81.078499,8520600,-0.008673109
2001-08-16,117.800003,118.75,117,118.650002,81.359612,10734700,0.003461174
2001-08-17,117.650002,117.870003,116.010002,116.75,80.056808,11604600,-0.0161425
2001-08-20,116.800003,117.900002,116.550003,117.830002,80.797363,10417400,0.009207846
2001-08-21,117.800003,118.540001,115.800003,115.82,79.41909,14480800,-0.017205561
2001-08-22,116.75,117.43,115.779999,117.019997,80.241898,11752300,0.01030703
2001-08-23,116.959999,117.519997,116.489998,116.599998,79.953941,8744100,-0.003595066
2001-08-24,117.209999,119.129997,116.739998,119.019997,81.61335,11687700,0.02054212
2001-08-27,118.970001,119.199997,118.260002,118.309998,81.126503,7425100,-0.00598315
2001-08-28,118.279999,118.489998,116.580002,116.580002,79.940224,12046600,-0.014730546
2001-08-29,117.129997,117.18,115.169998,115.540001,79.227081,16180000,-0.008960983
2001-08-30,114.849998,115.739998,112.040001,113.32,77.704819,17692600,-0.019400896
2001-08-31,113.400002,114.769997,113.129997,114.150002,78.273941,15985400,0.007297462
2001-09-04,113.849998,116.169998,113.370003,113.419998,77.773399,24473400,-0.00641528
2001-09-05,113.699997,114.190002,111.949997,113.699997,77.965363,21477100,0.002465206
2001-09-06,112.650002,113.300003,110.769997,110.769997,75.956215,21653000,-0.026107608
2001-09-07,110.019997,111.25,108.629997,108.720001,74.550537,33133900,-0.018679811
2001-09-10,107.699997,110.349998,107.699997,110.050003,75.462517,23408700,0.012158825
2001-09-17,101,106.400002,100,104.300003,71.519669,32388700,-0.053663567
2001-09-18,104.330002,105.300003,103.360001,104.050003,71.348228,22029200,-0.002399994
2001-09-19,104.099998,104.5,98.559998,101.949997,69.908279,42771800,-0.020388425
2001-09-20,100.400002,101.809998,98.559998,98.709999,67.686539,36210900,-0.032296756
2001-09-21,94.279999,98.989998,93.800003,97.279999,66.956306,49782100,-0.01084707
2001-09-24,99.720001,101.160004,99.059998,100.699997,69.310204,25549600,0.034551882
2001-09-25,100.75,102,99.900002,101.75,70.032913,25466200,0.010373178
2001-09-26,102.349998,102.400002,100.43,101.389999,69.785133,18587500,-0.003544324
2001-09-27,101.25,102.290001,100,102.269997,70.390823,20536800,0.008641907
2001-09-28,102.980003,109.620003,102.5,104.440002,71.884407,21687200,0.020996471
2001-10-01,103.900002,104.32,102.830002,104.269997,71.767426,20457400,-0.001628674
2001-10-02,104,105.580002,103.650002,105.580002,72.669044,19833100,0.012484793
2001-10-03,104.599998,107.879997,104.349998,107.349998,73.887299,32045800,0.016625457
2001-10-04,108.290001,108.970001,106.75,107.440002,73.949272,32674100,0.000838399
2001-10-05,107.25,107.620003,105.519997,107.230003,73.80471,29796100,-0.001956794
2001-10-08,106.269997,107.300003,105.870003,106.529999,73.322929,12970300,-0.00654918
2001-10-09,106.610001,106.75,105.599998,105.959999,72.93058,15976300,-0.005365341
2001-10-10,105.800003,108.550003,105.519997,108.32,74.554939,19987400,0.02202826
2001-10-11,108.949997,110.300003,108.949997,110,75.71125,23006300,0.015390472
2001-10-12,109.150002,109.889999,107.300003,109.5,75.367111,31360500,-0.004555776
2001-10-15,108.629997,109.449997,108.059998,109.300003,75.229477,16873000,-0.001827851
2001-10-16,109.800003,110.610001,108.949997,109.989998,75.704391,15877100,0.006293029
2001-10-17,111.07,111.150002,107.650002,107.650002,74.093796,28542300,-0.02150436
2001-10-18,107.82,108.160004,106.75,107.419998,73.935486,16510000,-0.002138902
2001-10-19,107,107.910004,106.010002,107.349998,73.887299,21912500,-0.000651956
2001-10-22,107.300003,109.57,107.209999,109.470001,75.346466,17540600,0.019556077
2001-10-23,109.959999,110.279999,108.379997,108.910004,74.961052,22062500,-0.005128351
2001-10-24,108.980003,109.449997,108.220001,108.620003,74.761429,16065200,-0.002666575
2001-10-25,107.449997,110.599998,106.739998,110.57,76.103592,27467900,0.017793368
2001-10-26,109.949997,111.790001,109.669998,110.32,75.931526,18623300,-0.002263504
2001-10-29,110.160004,110.550003,107.449997,107.449997,73.956131,18727500,-0.026359867
2001-10-30,107.349998,107.699997,105.559998,106.160004,73.068253,26178600,-0.012078116
2001-10-31,106.900002,107.860001,105.800003,105.800003,72.82045,28124200,-0.003397155
2001-11-01,106.599998,109.010002,105.699997,108.510002,74.685722,29806800,0.025292114
2001-11-02,108.440002,109.379997,107.870003,109.25,75.195084,17575900,0.00679692
2001-11-05,110.120003,111.089996,109.949997,110.68,76.179337,15929500,0.013004401
2001-11-06,110.349998,112.480003,109.849998,112.400002,77.363152,23245800,0.015420337
2001-11-07,111.769997,113.120003,111.639999,112.25,77.259895,19716000,-0.001335597
2001-11-08,112.870003,114.080002,111.900002,112.599998,77.500801,22563500,0.003113274
2001-11-09,112.25,112.959999,111.440002,112.720001,77.583389,15895800,0.001065073
2001-11-12,111,112.650002,110,112.029999,77.10849,26068800,-0.006139954
2001-11-13,113.440002,114.550003,113.18,114.550003,78.842964,15296200,0.022244685
2001-11-14,115.169998,115.400002,113.709999,114.660004,78.918663,17571300,0.000959663
2001-11-15,114.370003,115.18,113.93,114.870003,79.06321,19470200,0.001829919
2001-11-16,115.080002,115.099998,113.400002,114.360001,78.712204,18134900,-0.004449446
2001-11-19,114.919998,115.849998,114.449997,115.769997,79.682663,13625400,0.012253821
2001-11-20,115.370003,115.800003,114.639999,114.800003,79.015038,16209700,-0.008413845
2001-11-21,114.5,114.669998,113.510002,114.040001,78.491928,11470200,-0.006642397
2001-11-23,114.040001,115.75,114,115.68,79.620743,6717100,0.014278858
2001-11-26,115.75,116.339996,115.07,115.93,79.792793,13726000,0.002158538
2001-11-27,115.620003,116.900002,114.089996,115.43,79.448662,19261400,-0.004322135
2001-11-28,114.739998,115.169998,113.25,113.339996,78.010132,20195500,-0.018272336
2001-11-29,113.660004,114.919998,113,114.870003,79.06321,16354700,0.013408943
2001-11-30,114.400002,114.910004,114.019997,114.050003,78.498802,13680300,-0.007164296
2001-12-03,113.650002,114.080002,113.010002,113.370003,78.0308,15220400,-0.005979743
2001-12-04,113.919998,115.300003,113.349998,115.290001,79.35231,17239900,0.016793938
2001-12-05,115.610001,118,115.559998,117.400002,80.804581,25204000,0.018136101
2001-12-06,117.339996,117.940002,116.93,117.339996,80.76326,17972900,-0.0005115
2001-12-07,116.900002,117.089996,115.699997,116.559998,80.226395,18857800,-0.006669584
2001-12-10,115.849998,116.389999,114.349998,114.379997,78.725929,13862700,-0.018880008
2001-12-11,114.900002,115.720001,113.900002,114.150002,78.56765,20833300,-0.00201253
2001-12-12,114.550003,114.779999,113.110001,114.279999,78.657127,16171500,0.001138205
2001-12-13,113.449997,113.699997,112.040001,112.059998,77.129135,19026700,-0.019617147
2001-12-14,112.330002,113.489998,112,113.129997,77.86557,16721900,0.009502783
2001-12-17,112.989998,114.360001,112.900002,114.300003,78.670883,13925900,0.010289234
2001-12-18,114.629997,115.150002,114.339996,114.980003,79.138931,13663700,0.005931816
2001-12-19,114.089996,115.919998,114,115.790001,79.696434,20143400,0.007019914
2001-12-20,115.5,115.800003,114.550003,114.650002,78.911797,14867900,-0.009894107
2001-12-21,115.029999,115.07,114.199997,114.949997,79.390411,14037700,0.006046858
2001-12-24,114.830002,115.040001,114.610001,114.730003,79.238472,5728800,-0.001915654
2001-12-26,114.650002,116.209999,114.650002,115.360001,79.673561,10304800,0.005475861
2001-12-27,115.300003,116.080002,115.25,116.059998,80.157005,9407300,0.006049475
2001-12-28,116.290001,116.75,115.919998,116,80.115608,10593800,-0.000516582
2001-12-31,116.150002,116.389999,114.230003,114.300003,78.941475,14619500,-0.014763936
2002-01-02,115.110001,115.75,113.809998,115.529999,79.790977,18651900,0.010703673
2002-01-03,115.650002,116.949997,115.540001,116.839996,80.695724,15743000,0.01127516
2002-01-04,117.169998,117.980003,116.550003,117.620003,81.234459,20140700,0.006653942
2002-01-07,117.699997,117.989998,116.559998,116.790001,80.661232,13106500,-0.007081466
2002-01-08,116.790001,117.059998,115.970001,116.519997,80.474716,12683700,-0.002315015
2002-01-09,116.68,117.779999,115.339996,115.57,79.818619,16610300,-0.00818625
2002-01-10,115.690002,116.349998,115.300003,116.080002,80.170799,12823400,0.004402548
2002-01-11,116.209999,116.279999,114.699997,114.940002,79.383476,13708400,-0.009869111
2002-01-14,114.650002,114.839996,113.959999,114.220001,78.886238,12301100,-0.006283446
2002-01-15,114.550003,115.389999,113.900002,115.150002,79.528542,20219900,0.008109187
2002-01-16,114.300003,114.400002,112.690002,112.82,77.919327,17067000,-0.020441954
2002-01-17,113.760002,114.239998,113.400002,113.669998,78.506386,17283400,0.00750595
2002-01-18,113,113.849998,112.669998,113.150002,78.147255,17028000,-0.00458504
2002-01-22,113.75,113.93,112.019997,112.370003,77.608528,11689300,-0.006917613
2002-01-23,112.629997,113.550003,112.019997,113.230003,78.202492,12438900,0.007624196
2002-01-24,113.639999,114.25,113.32,113.580002,78.444214,12142800,0.003086208
2002-01-25,113.120003,114.18,113.040001,113.550003,78.423492,12810700,-0.000264197
2002-01-28,113.900002,114.190002,112.919998,113.860001,78.637604,10589200,0.002726482
2002-01-29,113.849998,114.129997,110.050003,110.279999,76.165047,27720800,-0.031947351
2002-01-30,110.389999,113.389999,108.400002,111.870003,77.263199,34711800,0.014315105
2002-01-31,112.150002,113.300003,111.620003,113.18,78.167946,19909200,0.011641904
2002-02-01,113.089996,113.300003,112.169998,112.650002,77.801918,15838500,-0.004693582
2002-02-04,112.230003,112.230003,109.440002,109.849998,75.868118,24243400,-0.02516954
2002-02-05,109.400002,110.489998,108.529999,109.169998,75.39843,33614000,-0.006210091
2002-02-06,109.650002,109.739998,108.059998,108.699997,75.073845,29486000,-0.004314223
2002-02-07,108.720001,109.860001,108,108.019997,74.604195,23445400,-0.00627549
2002-02-08,108.629997,110.75,108.300003,110.089996,76.033836,19277800,0.018981713
2002-02-11,110.050003,111.639999,109.82,111.440002,76.96624,18792400,0.012188432
2002-02-12,110.959999,111.709999,110.029999,111.089996,76.72448,13942500,-0.003146061
2002-02-13,111.480003,112.540001,111.349998,112.269997,77.539429,16781100,0.010565745
2002-02-14,112.510002,112.970001,111.589996,112.059998,77.394432,20453800,-0.001871728
2002-02-15,112.150002,112.239998,110.709999,110.889999,76.586372,18366800,-0.01049569
2002-02-19,110.150002,110.290001,108.610001,108.760002,75.115295,15988100,-0.01939495
2002-02-20,109.050003,110.589996,107.82,110.589996,76.379166,29242800,0.016685763
2002-02-21,109.93,110.629997,108.260002,108.300003,74.797554,26288600,-0.020924779
2002-02-22,108.349998,109.940002,107.870003,109.639999,75.723038,26572900,0.012297263
2002-02-25,109.739998,111.809998,109.699997,111.449997,76.973137,17458700,0.016374044
2002-02-26,111.599998,112.040001,110.57,111.220001,76.814285,22346500,-0.002065865
2002-02-27,111.959999,112.860001,110.650002,111.650002,77.111267,28597900,0.003858779
2002-02-28,111.830002,112.75,111.029999,111.150002,76.765915,23755400,-0.004488678
2002-03-01,111.720001,113.849998,111.510002,113.739998,78.554703,26273600,0.023034509
2002-03-04,113.900002,115.989998,113.650002,115.75,79.942924,27184600,0.017517694
2002-03-05,115.330002,116.400002,114.970001,115.379997,79.687386,22718900,-0.003201625
2002-03-06,115.099998,117.150002,115.07,116.75,80.633583,20143200,0.011803921
2002-03-07,117.360001,117.5,115.57,116.5,80.460876,19330800,-0.002144171
2002-03-08,117.379997,117.900002,116.480003,116.989998,80.799316,19930100,0.004197446
2002-03-11,116.889999,117.900002,116.43,117.239998,80.971977,15621800,0.002134632
2002-03-12,116.099998,117.25,115.940002,117.169998,80.923645,17153600,-0.000597076
2002-03-13,116.629997,116.75,115.639999,116.040001,80.143204,17175300,-0.009690971
2002-03-14,116.040001,116.43,115.629997,115.879997,80.032722,11168100,-0.001379508
2002-03-15,115.970001,116.949997,115.900002,116.650002,80.795303,21220100,0.009483257
2002-03-18,117.099998,117.559998,116.099998,116.669998,80.809128,17548900,0.000171097
2002-03-19,117.300003,117.739998,116.82,117.449997,81.349396,17912000,0.006663479
2002-03-20,116.5,116.580002,115.190002,115.239998,79.818672,17114500,-0.018995947
2002-03-21,115.300003,115.900002,114.120003,115.290001,79.853333,25846800,0.000434153
2002-03-22,115.5,115.940002,114.699997,115.040001,79.680138,15235400,-0.002171269
2002-03-25,115.089996,115.360001,113.300003,113.610001,78.689705,17499600,-0.012508012
2002-03-26,113.519997,115.019997,113.470001,114.269997,79.146843,19947600,0.005792566
2002-03-27,114.029999,115.010002,113.760002,114.57,79.354599,19020300,0.002621504
2002-03-28,114.970001,115.769997,114.5,114.519997,79.320015,17532900,-0.000435911
2002-04-01,114.230003,115.099998,113.5,114.57,79.354599,17711000,0.000435911
2002-04-02,113.980003,114.949997,113.769997,113.940002,78.918274,15669500,-0.005513593
2002-04-03,114.010002,114.209999,112.160004,113.139999,78.364166,25658500,-0.007046054
2002-04-04,112.599998,113.400002,112.230003,112.669998,78.038628,23549000,-0.004162822
2002-04-05,113.190002,113.629997,112.18,112.690002,78.052483,19404900,0.000177525
2002-04-08,111.32,113.029999,111.230003,112.93,78.218719,16470100,0.002127533
2002-04-09,113.18,113.18,111.93,112.139999,77.671562,15122700,-0.007019799
2002-04-10,112.099998,113.540001,112.089996,113.410004,78.55117,17199300,0.011261067
2002-04-11,112.889999,113.050003,110.5,110.589996,76.597969,25453700,-0.025179698
2002-04-12,111.019997,111.650002,110.040001,111.419998,77.172806,14950600,0.007476579
2002-04-15,111.620003,111.860001,110.199997,110.57,76.584137,17394900,-0.007657175
2002-04-16,111.699997,113.32,111.669998,113.199997,78.405731,15040900,0.023507058
2002-04-17,113.389999,113.669998,112.599998,112.959999,78.239494,12920100,-0.002122466
2002-04-18,112.900002,113.459999,111.150002,112.470001,77.900108,25204800,-0.004347219
2002-04-19,113.199997,113.239998,112.559998,112.879997,78.184097,10499200,0.003638924
2002-04-22,112.379997,112.43,110.839996,111,76.88192,13922900,-0.016795525
2002-04-23,111.089996,111.480003,110.169998,110.519997,76.549446,16967000,-0.004333853
2002-04-24,110.559998,111.809998,109.400002,109.410004,75.78067,18902700,-0.010093638
2002-04-25,109.209999,109.739998,108.720001,109.470001,75.822205,25451500,0.000547945
2002-04-26,109.790001,110.010002,107.290001,107.389999,74.381516,19769800,-0.019183722
2002-04-29,107.93,108.260002,106.629997,106.860001,74.014435,17724400,-0.004947328
2002-04-30,107.019997,108.639999,106.639999,107.860001,74.707123,19473500,0.009315301
2002-05-01,107.970001,109.25,106.800003,109.18,75.62133,24575600,0.012162944
2002-05-02,109.099998,109.910004,107.779999,108.760002,75.330475,15666800,-0.003853619
2002-05-03,108.599998,108.760002,107.199997,107.580002,74.513123,18185500,-0.01090951
2002-05-06,107.639999,107.989998,105.309998,105.470001,73.051689,23630400,-0.019807998
2002-05-07,106.099998,106.32,104.900002,105.099998,72.79541,21910000,-0.003514355
2002-05-08,107.050003,109.360001,106.790001,109.010002,75.503586,27917400,0.036527248
2002-05-09,108.650002,109.099998,107.580002,107.75,74.630898,18085600,-0.011625548
2002-05-10,107.970001,108.050003,105.599998,105.720001,73.224876,18958900,-0.019019404
2002-05-13,106.220001,107.949997,105.790001,107.870003,74.714005,14677700,0.020132359
2002-05-14,109.620003,110.370003,109,110.220001,76.34169,34201200,0.021551627
2002-05-15,109.5,110.910004,109.290001,109.790001,76.043839,29535300,-0.003909182
2002-05-16,109.699997,110.480003,109.330002,110.360001,76.438675,28092000,0.005178782
2002-05-17,110.660004,111.25,110.099998,110.900002,76.812675,27823700,0.00488088
2002-05-20,110.639999,110.690002,109.489998,109.699997,75.981499,13833800,-0.010879789
2002-05-21,110.110001,110.480003,108.32,108.699997,75.288864,16877200,-0.009157641
2002-05-22,108.220001,109.120003,108,108.940002,75.455139,15844200,0.002206059
2002-05-23,109.260002,110.360001,108.480003,110.099998,76.258575,13879800,0.010591574
2002-05-24,109.980003,110.199997,108.610001,108.690002,75.281952,11877000,-0.012889443
2002-05-28,109.050003,109.129997,107.449997,108.099998,74.873314,24236900,-0.005442886
2002-05-29,107.620003,108.019997,107.129997,107.300003,74.319221,14773300,-0.007427926
2002-05-30,106.550003,107.510002,105.900002,107,74.11142,18217900,-0.002799976
2002-05-31,107.400002,108.559998,106.849998,107.220001,74.263771,19826300,0.002053592
2002-06-03,107.089996,107.599998,104.129997,104.370003,72.289795,26056300,-0.026940257
2002-06-04,104.150002,105.199997,103.550003,104.629997,72.469849,25856200,0.002487628
2002-06-05,104.949997,105.669998,104.349998,105.610001,73.148674,19695900,0.009323401
2002-06-06,105.540001,105.599998,103.150002,103.459999,71.6595,22998500,-0.020568266
2002-06-07,101.779999,103.919998,101.720001,103.339996,71.576393,24011600,-0.001160422
2002-06-10,103.239998,104.459999,103.019997,103.739998,71.853455,18759900,0.003863385
2002-06-11,104.129997,104.540001,101.730003,101.959999,70.620552,19990700,-0.017307491
2002-06-12,101.709999,102.809998,100.779999,102.580002,71.049988,31266000,0.006062479
2002-06-13,102.129997,103,101.339996,101.550003,70.336563,21043900,-0.010091922
2002-06-14,100.309998,101.559998,98.5,101.400002,70.232681,39267500,-0.001478019
2002-06-17,101.919998,104.339996,101.849998,104.120003,72.116669,17647200,0.026471466
2002-06-18,103.739998,105.029999,103.629997,104.970001,72.705391,21628500,0.008130325
2002-06-19,103.5,104.43,102.239998,102.519997,71.008415,21540700,-0.023617145
2002-06-20,102.260002,103.050003,100.959999,101.209999,70.101089,25691000,-0.012860062
2002-06-21,100.470001,100.93,98.68,99.279999,69.005013,31190700,-0.015759175
2002-06-24,98.610001,100.690002,97.25,99.800003,69.366379,37169700,0.005223144
2002-06-25,100.300003,100.889999,97.540001,97.559998,67.809494,33355000,-0.022700083
2002-06-26,95.199997,98.150002,95.190002,97.720001,67.9207,37913600,0.001638634
2002-06-27,98.5,99.489998,96.57,99.43,69.109283,31616400,0.017348215
2002-06-28,99.239998,100.5,98.879997,98.959999,68.782578,28184200,-0.004738577
2002-07-01,99.18,99.800003,96.889999,97.029999,67.441086,20270200,-0.019696069
2002-07-02,96.860001,97.199997,94.769997,94.970001,66.009323,34213900,-0.021458427
2002-07-03,94.620003,95.839996,93.720001,95.510002,66.384628,30565800,0.005669534
2002-07-05,96.779999,99.529999,96.660004,99.309998,69.025871,19013500,0.039015853
2002-07-08,98.980003,99.699997,97.559998,98.07,68.163986,19118600,-0.012565015
2002-07-09,97.730003,98.339996,95.010002,95.599998,66.447166,28620400,-0.025509225
2002-07-10,96,96.07,92.040001,92.120003,64.028374,50522500,-0.037080807
2002-07-11,91.760002,93.349998,90.32,92.870003,64.549706,59476500,0.008109234
2002-07-12,93.330002,93.889999,91.519997,91.849998,63.840736,39018600,-0.011044081
2002-07-15,91.639999,92.400002,87.889999,92.339996,64.181343,77317200,0.005321079
2002-07-16,91.120003,92.379997,89.870003,90.559998,62.944122,53282400,-0.019465181
2002-07-17,92.459999,93.300003,89.75,90.739998,63.069221,48880600,0.001985489
2002-07-18,90.699997,91.099998,87.75,87.800003,61.02578,32656700,-0.032936471
2002-07-19,86.760002,87.550003,84.300003,84.709999,58.878044,77572600,-0.035828144
2002-07-22,84.099998,85.910004,81.449997,82.199997,57.133461,78134000,-0.030078302
2002-07-23,82.550003,83.239998,79.75,79.949997,55.569572,74484100,-0.027754167
2002-07-24,78.129997,85.120003,77.68,84.720001,58.884975,107022800,0.057950179
2002-07-25,84.269997,85.849998,81.599998,84,58.384544,87176600,-0.008534767
2002-07-26,84.650002,85.93,83.800003,85.599998,59.496655,41206800,0.018868895
2002-07-29,87.5,90.339996,87.300003,89.769997,62.39502,53492900,0.047565372
2002-07-30,89.32,91.400002,88.720001,90.940002,63.208256,47532200,0.012949461
2002-07-31,90.489998,91.550003,89.25,91.160004,63.361134,44669900,0.00241572
2002-08-01,90.879997,91.349998,88.330002,88.779999,61.706898,66571900,-0.026454921
2002-08-02,88.5,88.910004,85.620003,86.790001,60.32375,51772900,-0.022669833
2002-08-05,86.489998,86.93,83.550003,83.769997,58.224693,47191300,-0.035416347
2002-08-06,85.230003,87.900002,85.110001,86.589996,60.184734,64730000,0.033109189
2002-08-07,87.870003,88.5,85.769997,88.099998,61.23428,43289400,0.017288431
2002-08-08,88.419998,91.099998,87.800003,90.949997,63.215172,48339800,0.031837172
2002-08-09,90.099998,91.940002,89.349998,91.290001,63.451515,41879200,0.003731735
2002-08-12,89.989998,91.269997,89.550003,90.620003,62.985821,25841700,-0.007366433
2002-08-13,90.150002,91.660004,88.650002,88.970001,61.838985,49690500,-0.018375647
2002-08-14,89.019997,92.629997,88.019997,92.220001,64.097923,57423600,0.03587797
2002-08-15,92.839996,93.989998,92.199997,93.5,64.987564,45551500,0.013783968
2002-08-16,92.82,94.080002,92,93.220001,64.792969,36517300,-0.002998834
2002-08-19,93.459999,95.75,93.099998,95.400002,66.308167,33669900,0.023115978
2002-08-20,94.82,95.400002,93.620003,94.389999,65.606178,30508300,-0.010643204
2002-08-21,95.059998,95.779999,93.57,95.75,66.551453,39628900,0.014305509
2002-08-22,95.489998,97.150002,95.07,96.68,67.197853,38399800,0.00966592
2002-08-23,96.010002,96.150002,94.150002,94.599998,65.752136,33716400,-0.02174914
2002-08-26,94.910004,95.639999,93.5,95.260002,66.210846,33830100,0.006952129
2002-08-27,95.699997,96.25,93.5,94.160004,65.446327,35335700,-0.011613915
2002-08-28,93.279999,93.489998,91.800003,92.099998,64.014519,38970600,-0.022120455
2002-08-29,91.269997,93.050003,90.809998,92.139999,64.04232,42965700,0.000434198
2002-08-30,91.68,93.389999,91.400002,91.779999,63.792099,30366700,-0.003914772
2002-09-03,90.730003,91,88.150002,88.279999,61.359371,76586400,-0.038881437
2002-09-04,88.610001,90.25,88.059998,89.540001,62.235161,51099500,0.014172223
2002-09-05,88.489998,89.43,87.5,88.779999,61.706898,67250900,-0.008524406
2002-09-06,89.75,90.57,89.339996,90,62.554878,38622200,0.013648496
2002-09-09,89.099998,91.349998,88.800003,90.660004,63.013634,33998400,0.007306896
2002-09-10,91.139999,91.779999,90.559998,91.699997,63.736465,41416600,0.011405732
2002-09-11,92.470001,93.330002,91.099998,91.129997,63.340317,27711200,-0.006234802
2002-09-12,90.75,90.839996,88.989998,89.449997,62.172581,43601700,-0.018607963
2002-09-13,88.690002,89.900002,88.25,89.669998,62.325504,41131000,0.002456633
2002-09-16,89.309998,89.889999,88.459999,89.889999,62.478428,28167600,0.002450629
2002-09-17,90.889999,91.190002,87.75,87.830002,61.046635,47609700,-0.023183265
2002-09-18,87.010002,88.5,86.279999,86.949997,60.434959,54719400,-0.010070351
2002-09-19,85.989998,86.800003,84.699997,84.699997,58.871071,48510500,-0.026217913
